N,alpha,f,n_iter,prior_rho,source,v,x_id
1000,0.673469387755102,relu,,0.5,mse,0.06683919580802249,x
1000,0.6938775510204082,relu,61.0,0.5,SE,4.219320617543891e-07,x
1000,0.6938775510204082,relu,200.0,0.5,EP,0.024446377312968684,x
1000,0.6938775510204082,relu,,0.5,mse,0.10070717504205953,x
1000,0.7142857142857142,relu,32.0,0.5,SE,4.1982648356754497e-07,x
1000,0.7142857142857142,relu,74.0,0.5,EP,3.931462701590516e-07,x
1000,0.7142857142857142,relu,,0.5,mse,4.163455977977237e-07,x
1000,0.7346938775510203,relu,24.0,0.5,SE,4.3758263427160043e-07,x
1000,0.7346938775510203,relu,21.0,0.5,EP,2.3253012054530995e-07,x
1000,0.7346938775510203,relu,,0.5,mse,1.9150090913836522e-07,x
1000,0.7551020408163265,relu,20.0,0.5,SE,2.1358886631078672e-07,x
1000,0.7551020408163265,relu,20.0,0.5,EP,2.6995439033209446e-07,x
1000,0.7551020408163265,relu,,0.5,mse,3.0062451979239544e-07,x
1000,0.7755102040816326,relu,17.0,0.5,SE,2.0351105315855208e-07,x
1000,0.7755102040816326,relu,18.0,0.5,EP,1.50139363700722e-07,x
1000,0.7755102040816326,relu,,0.5,mse,1.630596383711357e-07,x
1000,0.7959183673469387,relu,15.0,0.5,SE,1.3968030250002393e-07,x
1000,0.7959183673469387,relu,14.0,0.5,EP,3.498983908715244e-07,x
1000,0.7959183673469387,relu,,0.5,mse,5.496269207854065e-07,x
1000,0.8163265306122448,relu,13.0,0.5,SE,1.5732597022875487e-07,x
1000,0.8163265306122448,relu,13.0,0.5,EP,1.4883950272629975e-07,x
1000,0.8163265306122448,relu,,0.5,mse,1.2508345269179794e-07,x
1000,0.836734693877551,relu,12.0,0.5,SE,7.036089497033649e-08,x
1000,0.836734693877551,relu,11.0,0.5,EP,1.1423882298319857e-07,x
1000,0.836734693877551,relu,,0.5,mse,1.1289489551964522e-07,x
1000,0.8571428571428571,relu,10.0,0.5,SE,2.0718702463602822e-07,x
1000,0.8571428571428571,relu,10.0,0.5,EP,6.965853562310954e-08,x
1000,0.8571428571428571,relu,,0.5,mse,9.333593233518535e-08,x
1000,0.8775510204081632,relu,9.0,0.5,SE,1.6799445677835017e-07,x
1000,0.8775510204081632,relu,10.0,0.5,EP,1.7152697057696612e-07,x
1000,0.8775510204081632,relu,,0.5,mse,3.1807809126991865e-07,x
1000,0.8979591836734693,relu,9.0,0.5,SE,1.956116565728758e-08,x
1000,0.8979591836734693,relu,8.0,0.5,EP,4.891181882368852e-08,x
1000,0.8979591836734693,relu,,0.5,mse,4.213071110695395e-08,x
1000,0.9183673469387754,relu,8.0,0.5,SE,1.599971389874543e-08,x
1000,0.9183673469387754,relu,8.0,0.5,EP,1.0457753432267875e-08,x
1000,0.9183673469387754,relu,,0.5,mse,1.2158099810622373e-08,x
1000,0.9387755102040816,relu,7.0,0.5,SE,1.5819128685313965e-08,x
1000,0.9387755102040816,relu,7.0,0.5,EP,2.236519858828123e-08,x
1000,0.9387755102040816,relu,,0.5,mse,1.5747217328771552e-08,x
1000,0.9591836734693877,relu,6.0,0.5,SE,1.2866936870394634e-08,x
1000,0.9591836734693877,relu,6.0,0.5,EP,1.2810510701415684e-08,x
1000,0.9591836734693877,relu,,0.5,mse,7.537831900544514e-09,x
1000,0.9795918367346939,relu,5.0,0.5,SE,7.819159407601626e-09,x
1000,0.9795918367346939,relu,5.0,0.5,EP,5.057485106783709e-09,x
1000,0.9795918367346939,relu,,0.5,mse,2.5869380152885484e-09,x
1000,1.0,relu,2.0,0.5,SE,3.928168119386639e-09,x
1000,1.0,relu,2.0,0.5,EP,3.976401535485715e-09,x
1000,1.0,relu,,0.5,mse,4.711072696318896e-09,x
1000,0.02040816326530612,relu,2.0,0.75,SE,0.7349990203401249,x
1000,0.02040816326530612,relu,4.0,0.75,EP,0.7333967485917835,x
1000,0.02040816326530612,relu,,0.75,mse,0.7054614019522792,x
1000,0.04081632653061224,relu,3.0,0.75,SE,0.7199923294473424,x
1000,0.04081632653061224,relu,5.0,0.75,EP,0.724428207537455,x
1000,0.04081632653061224,relu,,0.75,mse,0.7665089642795184,x
1000,0.061224489795918366,relu,3.0,0.75,SE,0.7042234253444216,x
1000,0.061224489795918366,relu,5.0,0.75,EP,0.7086011577075378,x
1000,0.061224489795918366,relu,,0.75,mse,0.6977553554549953,x
1000,0.08163265306122448,relu,3.0,0.75,SE,0.6891891887963435,x
1000,0.08163265306122448,relu,5.0,0.75,EP,0.6898935387246571,x
1000,0.08163265306122448,relu,,0.75,mse,0.6358147148785176,x
1000,0.1020408163265306,relu,3.0,0.75,SE,0.673381510637919,x
1000,0.1020408163265306,relu,6.0,0.75,EP,0.6783887405408745,x
1000,0.1020408163265306,relu,,0.75,mse,0.6328345558276112,x
1000,0.12244897959183673,relu,3.0,0.75,SE,0.6583019905332751,x
1000,0.12244897959183673,relu,5.0,0.75,EP,0.6567143819918799,x
1000,0.12244897959183673,relu,,0.75,mse,0.704926229730273,x
1000,0.14285714285714285,relu,3.0,0.75,SE,0.6431951216633054,x
1000,0.14285714285714285,relu,5.0,0.75,EP,0.6340929205763216,x
1000,0.14285714285714285,relu,,0.75,mse,0.5969407943655992,x
1000,0.16326530612244897,relu,3.0,0.75,SE,0.6273002877410423,x
1000,0.16326530612244897,relu,5.0,0.75,EP,0.6249101442058771,x
1000,0.16326530612244897,relu,,0.75,mse,0.5815978157561594,x
1000,0.18367346938775508,relu,4.0,0.75,SE,0.6121285982641241,x
1000,0.18367346938775508,relu,5.0,0.75,EP,0.6144272592485066,x
1000,0.18367346938775508,relu,,0.75,mse,0.6099974502529681,x
1000,0.2040816326530612,relu,4.0,0.75,SE,0.5961603587527272,x
1000,0.2040816326530612,relu,7.0,0.75,EP,0.5999776902812171,x
1000,0.2040816326530612,relu,,0.75,mse,0.5972653378690624,x
1000,0.22448979591836732,relu,4.0,0.75,SE,0.5809142464158638,x
1000,0.22448979591836732,relu,6.0,0.75,EP,0.5889196468510216,x
1000,0.22448979591836732,relu,,0.75,mse,0.588610715549672,x
1000,0.24489795918367346,relu,4.0,0.75,SE,0.5656289592485283,x
1000,0.24489795918367346,relu,6.0,0.75,EP,0.5644670212989069,x
1000,0.24489795918367346,relu,,0.75,mse,0.6066033525126631,x
1000,0.26530612244897955,relu,4.0,0.75,SE,0.5495354489359061,x
1000,0.26530612244897955,relu,7.0,0.75,EP,0.5483643171833229,x
1000,0.26530612244897955,relu,,0.75,mse,0.5298232739926384,x
1000,0.2857142857142857,relu,4.0,0.75,SE,0.5341648557663714,x
1000,0.2857142857142857,relu,6.0,0.75,EP,0.54098544753469,x
1000,0.2857142857142857,relu,,0.75,mse,0.5345430726096027,x
1000,0.3061224489795918,relu,4.0,0.75,SE,0.5179785466503576,x
1000,0.3061224489795918,relu,7.0,0.75,EP,0.5161735669896997,x
1000,0.3061224489795918,relu,,0.75,mse,0.5156179763042835,x
1000,0.32653061224489793,relu,4.0,0.75,SE,0.5025166642947692,x
1000,0.32653061224489793,relu,7.0,0.75,EP,0.4949412977638309,x
1000,0.32653061224489793,relu,,0.75,mse,0.4756187409914388,x
1000,0.3469387755102041,relu,4.0,0.75,SE,0.48700821416228357,x
1000,0.3469387755102041,relu,6.0,0.75,EP,0.4843824896494923,x
1000,0.3469387755102041,relu,,0.75,mse,0.45103835845224866,x
1000,0.36734693877551017,relu,5.0,0.75,SE,0.4706727446396399,x
1000,0.36734693877551017,relu,7.0,0.75,EP,0.4734068569745493,x
1000,0.36734693877551017,relu,,0.75,mse,0.5129011342007772,x
1000,0.3877551020408163,relu,5.0,0.75,SE,0.45506460705200313,x
1000,0.3877551020408163,relu,7.0,0.75,EP,0.46159424586605724,x
1000,0.3877551020408163,relu,,0.75,mse,0.4464685498834556,x
1000,0.4081632653061224,relu,5.0,0.75,SE,0.4386213605454409,x
1000,0.4081632653061224,relu,7.0,0.75,EP,0.4335727603129125,x
1000,0.4081632653061224,relu,,0.75,mse,0.4168319813067043,x
1000,0.42857142857142855,relu,5.0,0.75,SE,0.4229073911223525,x
1000,0.42857142857142855,relu,7.0,0.75,EP,0.4174718063738188,x
1000,0.42857142857142855,relu,,0.75,mse,0.45227012535147326,x
1000,0.44897959183673464,relu,5.0,0.75,SE,0.40713923741445884,x
1000,0.44897959183673464,relu,6.0,0.75,EP,0.40522961272422453,x
1000,0.44897959183673464,relu,,0.75,mse,0.36506074553686263,x
1000,0.4693877551020408,relu,5.0,0.75,SE,0.3905222331915243,x
1000,0.4693877551020408,relu,8.0,0.75,EP,0.38058932914476784,x
1000,0.4693877551020408,relu,,0.75,mse,0.4269264023995372,x
1000,0.4897959183673469,relu,5.0,0.75,SE,0.37463664479704273,x
1000,0.4897959183673469,relu,8.0,0.75,EP,0.3781683572818145,x
1000,0.4897959183673469,relu,,0.75,mse,0.37068146504440486,x
1000,0.5102040816326531,relu,5.0,0.75,SE,0.35789107141931964,x
1000,0.5102040816326531,relu,8.0,0.75,EP,0.3561760400482435,x
1000,0.5102040816326531,relu,,0.75,mse,0.35532714787156133,x
1000,0.5306122448979591,relu,6.0,0.75,SE,0.3418771483455059,x
1000,0.5306122448979591,relu,7.0,0.75,EP,0.33677840011804333,x
1000,0.5306122448979591,relu,,0.75,mse,0.32059152639626465,x
1000,0.5510204081632653,relu,6.0,0.75,SE,0.32498964970185473,x
1000,0.5510204081632653,relu,9.0,0.75,EP,0.3285983535022787,x
1000,0.5510204081632653,relu,,0.75,mse,0.3260699325046139,x
1000,0.5714285714285714,relu,6.0,0.75,SE,0.30883246743462045,x
1000,0.5714285714285714,relu,8.0,0.75,EP,0.3160389798636386,x
1000,0.5714285714285714,relu,,0.75,mse,0.3156062178667025,x
1000,0.5918367346938775,relu,6.0,0.75,SE,0.29259806323317106,x
1000,0.5918367346938775,relu,10.0,0.75,EP,0.2950816770877182,x
1000,0.5918367346938775,relu,,0.75,mse,0.30846187860204893,x
1000,0.6122448979591836,relu,6.0,0.75,SE,0.2754620329451775,x
1000,0.6122448979591836,relu,7.0,0.75,EP,0.2861463099611454,x
1000,0.6122448979591836,relu,,0.75,mse,0.32418427132427213,x
1000,0.6326530612244897,relu,7.0,0.75,SE,0.2590482847920128,x
1000,0.6326530612244897,relu,10.0,0.75,EP,0.2554774778073824,x
1000,0.6326530612244897,relu,,0.75,mse,0.2411273936451944,x
1000,0.6530612244897959,relu,7.0,0.75,SE,0.24170491251090984,x
1000,0.6530612244897959,relu,9.0,0.75,EP,0.24409165866400714,x
1000,0.6530612244897959,relu,,0.75,mse,0.2327110869149924,x
1000,0.673469387755102,relu,7.0,0.75,SE,0.22507085185599884,x
1000,0.673469387755102,relu,11.0,0.75,EP,0.2338755154384986,x
1000,0.673469387755102,relu,,0.75,mse,0.26072202953465934,x
1000,0.6938775510204082,relu,7.0,0.75,SE,0.20830698225313693,x
1000,0.6938775510204082,relu,10.0,0.75,EP,0.1902594078439667,x
1000,0.6938775510204082,relu,,0.75,mse,0.22574836607235882,x
1000,0.7142857142857142,relu,8.0,0.75,SE,0.19054190176594524,x
1000,0.7142857142857142,relu,12.0,0.75,EP,0.18723536970407212,x
1000,0.7142857142857142,relu,,0.75,mse,0.18526234580387438,x
1000,0.7346938775510203,relu,8.0,0.75,SE,0.17343803452581125,x
1000,0.7346938775510203,relu,14.0,0.75,EP,0.18410854688071882,x
1000,0.7346938775510203,relu,,0.75,mse,0.1849677633693562,x
1000,0.7551020408163265,relu,9.0,0.75,SE,0.15523937238839847,x
1000,0.7551020408163265,relu,14.0,0.75,EP,0.15183661697311193,x
1000,0.7551020408163265,relu,,0.75,mse,0.19252591133714297,x
1000,0.7755102040816326,relu,10.0,0.75,SE,0.1376165720771992,x
1000,0.7755102040816326,relu,10.0,0.75,EP,0.1335595553656199,x
1000,0.7755102040816326,relu,,0.75,mse,0.13511610891723028,x
1000,0.7959183673469387,relu,11.0,0.75,SE,0.11961405307568843,x
1000,0.7959183673469387,relu,15.0,0.75,EP,0.11484789772596463,x
1000,0.7959183673469387,relu,,0.75,mse,0.11719665015937429,x
1000,0.8163265306122448,relu,12.0,0.75,SE,0.10012453863465279,x
1000,0.8163265306122448,relu,27.0,0.75,EP,0.09316809150791722,x
1000,0.8163265306122448,relu,,0.75,mse,0.0907351448044124,x
1000,0.836734693877551,relu,15.0,0.75,SE,0.08066966635140167,x
1000,0.836734693877551,relu,39.0,0.75,EP,0.07477596045245492,x
1000,0.836734693877551,relu,,0.75,mse,0.06987072204247805,x
1000,0.8571428571428571,relu,21.0,0.75,SE,0.058390095145728814,x
1000,0.8571428571428571,relu,34.0,0.75,EP,0.0597954675873078,x
1000,0.8571428571428571,relu,,0.75,mse,0.07013347166352185,x
1000,0.8775510204081632,relu,54.0,0.75,SE,0.030614020397970523,x
1000,0.8775510204081632,relu,68.0,0.75,EP,0.043833359148506265,x
1000,0.8775510204081632,relu,,0.75,mse,0.0492698086349195,x
1000,0.8979591836734693,relu,26.0,0.75,SE,3.987217700391872e-07,x
1000,0.8979591836734693,relu,27.0,0.75,EP,6.766680180497782e-07,x
1000,0.8979591836734693,relu,,0.75,mse,1.4360350610116824e-06,x
1000,0.9183673469387754,relu,16.0,0.75,SE,3.389201627879113e-07,x
1000,0.9183673469387754,relu,15.0,0.75,EP,2.6860567813739686e-07,x
1000,0.9183673469387754,relu,,0.75,mse,2.020182747533316e-07,x
1000,0.9387755102040816,relu,12.0,0.75,SE,1.2831098673897703e-07,x
1000,0.9387755102040816,relu,14.0,0.75,EP,2.4792425512462463e-07,x
1000,0.9387755102040816,relu,,0.75,mse,1.7858778344762977e-07,x
1000,0.9591836734693877,relu,9.0,0.75,SE,6.178183099440615e-08,x
1000,0.9591836734693877,relu,9.0,0.75,EP,3.667637676051624e-08,x
1000,0.9591836734693877,relu,,0.75,mse,6.862049036494611e-08,x
1000,0.9795918367346939,relu,7.0,0.75,SE,1.0929496567673745e-08,x
1000,0.9795918367346939,relu,7.0,0.75,EP,7.983157677200778e-09,x
1000,0.9795918367346939,relu,,0.75,mse,5.734123484344591e-09,x
1000,1.0,relu,2.0,0.75,SE,4.225656005233386e-09,x
1000,1.0,relu,2.0,0.75,EP,4.070053471054429e-09,x
1000,1.0,relu,,0.75,mse,3.0388827517895968e-09,x
1000,0.02040816326530612,tanh,3.0,0.25,SE,0.24497364259771262,x
1000,0.02040816326530612,tanh,5.0,0.25,EP,0.23803865142903335,x
1000,0.02040816326530612,tanh,,0.25,mse,0.2214877024329318,x
1000,0.04081632653061224,tanh,3.0,0.25,SE,0.23979612188211877,x
1000,0.04081632653061224,tanh,11.0,0.25,EP,0.2591866228994665,x
1000,0.04081632653061224,tanh,,0.25,mse,0.2745294542077803,x
1000,0.061224489795918366,tanh,4.0,0.25,SE,0.23405942456204068,x
1000,0.061224489795918366,tanh,9.0,0.25,EP,0.24452770909971305,x
1000,0.061224489795918366,tanh,,0.25,mse,0.2339325674496557,x
1000,0.08163265306122448,tanh,4.0,0.25,SE,0.22821525891538705,x
1000,0.08163265306122448,tanh,9.0,0.25,EP,0.22459936892887877,x
1000,0.08163265306122448,tanh,,0.25,mse,0.23374593573755909,x
1000,0.1020408163265306,tanh,5.0,0.25,SE,0.22161585787508448,x
1000,0.1020408163265306,tanh,17.0,0.25,EP,0.20760842162701013,x
1000,0.1020408163265306,tanh,,0.25,mse,0.1544988648411719,x
1000,0.12244897959183673,tanh,5.0,0.25,SE,0.21485736367299446,x
1000,0.12244897959183673,tanh,10.0,0.25,EP,0.18992844888958454,x
1000,0.12244897959183673,tanh,,0.25,mse,0.13167992865676792,x
1000,0.14285714285714285,tanh,6.0,0.25,SE,0.2076222058741063,x
1000,0.14285714285714285,tanh,9.0,0.25,EP,0.18574680733324547,x
1000,0.14285714285714285,tanh,,0.25,mse,0.1499792324494425,x
1000,0.16326530612244897,tanh,6.0,0.25,SE,0.19950671289272362,x
1000,0.16326530612244897,tanh,18.0,0.25,EP,0.20013723352983137,x
1000,0.16326530612244897,tanh,,0.25,mse,0.21360278712306216,x
1000,0.18367346938775508,tanh,7.0,0.25,SE,0.1912822096008159,x
1000,0.18367346938775508,tanh,11.0,0.25,EP,0.19948033948217228,x
1000,0.18367346938775508,tanh,,0.25,mse,0.2114060884102308,x
1000,0.2040816326530612,tanh,8.0,0.25,SE,0.18212494335963186,x
1000,0.2040816326530612,tanh,14.0,0.25,EP,0.19617884620917442,x
1000,0.2040816326530612,tanh,,0.25,mse,0.16646765750999465,x
1000,0.22448979591836732,tanh,8.0,0.25,SE,0.17290275893356866,x
1000,0.22448979591836732,tanh,15.0,0.25,EP,0.18461777420776995,x
1000,0.22448979591836732,tanh,,0.25,mse,0.14983016874400373,x
1000,0.24489795918367346,tanh,9.0,0.25,SE,0.16318132520439055,x
1000,0.24489795918367346,tanh,17.0,0.25,EP,0.16978279539086272,x
1000,0.24489795918367346,tanh,,0.25,mse,0.19750949424495728,x
1000,0.26530612244897955,tanh,10.0,0.25,SE,0.152416144931382,x
1000,0.26530612244897955,tanh,18.0,0.25,EP,0.12758451197706502,x
1000,0.26530612244897955,tanh,,0.25,mse,0.11129951639073707,x
1000,0.2857142857142857,tanh,12.0,0.25,SE,0.14159870571556743,x
1000,0.2857142857142857,tanh,19.0,0.25,EP,0.13410523330336135,x
1000,0.2857142857142857,tanh,,0.25,mse,0.13255053855858365,x
1000,0.3061224489795918,tanh,13.0,0.25,SE,0.12958940203820543,x
1000,0.3061224489795918,tanh,20.0,0.25,EP,0.1453898391413968,x
1000,0.3061224489795918,tanh,,0.25,mse,0.14833993371440884,x
1000,0.32653061224489793,tanh,15.0,0.25,SE,0.11744126871317162,x
1000,0.32653061224489793,tanh,22.0,0.25,EP,0.11970333026539122,x
1000,0.32653061224489793,tanh,,0.25,mse,0.11943135894161908,x
1000,0.3469387755102041,tanh,18.0,0.25,SE,0.10445080157166459,x
1000,0.3469387755102041,tanh,28.0,0.25,EP,0.1288477939422351,x
1000,0.3469387755102041,tanh,,0.25,mse,0.1345572077810012,x
1000,0.36734693877551017,tanh,22.0,0.25,SE,0.08960643502809769,x
1000,0.36734693877551017,tanh,41.0,0.25,EP,0.10603446657602103,x
1000,0.36734693877551017,tanh,,0.25,mse,0.08289128739848854,x
1000,0.3877551020408163,tanh,28.0,0.25,SE,0.07370418590547459,x
1000,0.3877551020408163,tanh,40.0,0.25,EP,0.08054604484558832,x
1000,0.3877551020408163,tanh,,0.25,mse,0.06958067848399736,x
1000,0.4081632653061224,tanh,48.0,0.25,SE,0.05299215534392729,x
1000,0.4081632653061224,tanh,27.0,0.25,EP,0.03941225840281537,x
1000,0.4081632653061224,tanh,,0.25,mse,0.057794205983570636,x
1000,0.42857142857142855,tanh,63.0,0.25,SE,7.083735571554634e-07,x
1000,0.42857142857142855,tanh,83.0,0.25,EP,0.06694301119654882,x
1000,0.42857142857142855,tanh,,0.25,mse,0.0489078798233262,x
1000,0.44897959183673464,tanh,35.0,0.25,SE,5.10524879560863e-07,x
1000,0.44897959183673464,tanh,36.0,0.25,EP,6.689412486432288e-07,x
1000,0.44897959183673464,tanh,,0.25,mse,7.491834981783153e-07,x
1000,0.4693877551020408,tanh,27.0,0.25,SE,2.781498899205889e-07,x
1000,0.4693877551020408,tanh,61.0,0.25,EP,7.991685441734327e-07,x
1000,0.4693877551020408,tanh,,0.25,mse,1.0218558706063508e-06,x
1000,0.4897959183673469,tanh,22.0,0.25,SE,4.661171855096935e-07,x
1000,0.4897959183673469,tanh,20.0,0.25,EP,4.607599190552571e-07,x
1000,0.4897959183673469,tanh,,0.25,mse,4.286294114952212e-07,x
1000,0.5102040816326531,tanh,19.0,0.25,SE,4.222875788503575e-07,x
1000,0.5102040816326531,tanh,23.0,0.25,EP,2.4411884625975513e-07,x
1000,0.5102040816326531,tanh,,0.25,mse,3.12428265518292e-07,x
1000,0.5306122448979591,tanh,17.0,0.25,SE,3.557045032044691e-07,x
1000,0.5306122448979591,tanh,16.0,0.25,EP,2.9894231317511287e-07,x
1000,0.5306122448979591,tanh,,0.25,mse,2.401328201140445e-07,x
1000,0.5510204081632653,tanh,16.0,0.25,SE,1.361051299032826e-07,x
1000,0.5510204081632653,tanh,15.0,0.25,EP,3.7574275942638316e-07,x
1000,0.5510204081632653,tanh,,0.25,mse,3.1896936751579604e-07,x
1000,0.5714285714285714,tanh,14.0,0.25,SE,3.148593698540202e-07,x
1000,0.5714285714285714,tanh,15.0,0.25,EP,2.308175122005425e-07,x
1000,0.5714285714285714,tanh,,0.25,mse,1.531914920294455e-07,x
1000,0.5918367346938775,tanh,13.0,0.25,SE,2.6406587241198906e-07,x
1000,0.5918367346938775,tanh,14.0,0.25,EP,2.215612344950196e-07,x
1000,0.5918367346938775,tanh,,0.25,mse,1.7030783359750858e-07,x
1000,0.6122448979591836,tanh,12.0,0.25,SE,2.612671617875012e-07,x
1000,0.6122448979591836,tanh,11.0,0.25,EP,2.2755859952112967e-07,x
1000,0.6122448979591836,tanh,,0.25,mse,2.220671300628028e-07,x
1000,0.6326530612244897,tanh,12.0,0.25,SE,6.804753597694967e-08,x
1000,0.6326530612244897,tanh,12.0,0.25,EP,9.408703515440796e-08,x
1000,0.6326530612244897,tanh,,0.25,mse,7.92546593850405e-08,x
1000,0.6530612244897959,tanh,11.0,0.25,SE,9.423776094317996e-08,x
1000,0.6530612244897959,tanh,11.0,0.25,EP,7.485120481428369e-08,x
1000,0.6530612244897959,tanh,,0.25,mse,8.546200240735276e-08,x
1000,0.673469387755102,tanh,10.0,0.25,SE,1.6801929485413733e-07,x
1000,0.673469387755102,tanh,12.0,0.25,EP,5.58386262306824e-08,x
1000,0.673469387755102,tanh,,0.25,mse,5.593616352392776e-08,x
1000,0.6938775510204082,tanh,10.0,0.25,SE,5.4027796638511243e-08,x
1000,0.6938775510204082,tanh,11.0,0.25,EP,7.422329998290282e-08,x
1000,0.6938775510204082,tanh,,0.25,mse,7.470192249742199e-08,x
1000,0.7142857142857142,tanh,9.0,0.25,SE,1.1929589899161598e-07,x
1000,0.7142857142857142,tanh,9.0,0.25,EP,1.0301076260108897e-07,x
1000,0.7142857142857142,tanh,,0.25,mse,1.7442849021204232e-07,x
1000,0.7346938775510203,tanh,9.0,0.25,SE,4.0970012937749216e-08,x
1000,0.7346938775510203,tanh,9.0,0.25,EP,4.090047142113518e-08,x
1000,0.7346938775510203,tanh,,0.25,mse,3.8216021853120546e-08,x
1000,0.7551020408163265,tanh,8.0,0.25,SE,1.1716640060575978e-07,x
1000,0.7551020408163265,tanh,8.0,0.25,EP,8.536123858630629e-08,x
1000,0.7551020408163265,tanh,,0.25,mse,7.2153261570372e-08,x
1000,0.7755102040816326,tanh,8.0,0.25,SE,4.185074934974328e-08,x
1000,0.7755102040816326,tanh,8.0,0.25,EP,4.500328557867218e-08,x
1000,0.7755102040816326,tanh,,0.25,mse,3.3594401823051964e-08,x
1000,0.7959183673469387,tanh,8.0,0.25,SE,1.4350846529818726e-08,x
1000,0.7959183673469387,tanh,8.0,0.25,EP,1.7542347419898558e-08,x
1000,0.7959183673469387,tanh,,0.25,mse,2.0335795934970163e-08,x
1000,0.8163265306122448,tanh,7.0,0.25,SE,5.5816772385989813e-08,x
1000,0.8163265306122448,tanh,7.0,0.25,EP,7.15119102131728e-08,x
1000,0.8163265306122448,tanh,,0.25,mse,6.818798632371939e-08,x
1000,0.836734693877551,tanh,7.0,0.25,SE,1.8923366202043276e-08,x
1000,0.836734693877551,tanh,7.0,0.25,EP,1.5998004620486875e-08,x
1000,0.836734693877551,tanh,,0.25,mse,1.572563555518671e-08,x
1000,0.8571428571428571,tanh,7.0,0.25,SE,5.693487312725368e-09,x
1000,0.8571428571428571,tanh,7.0,0.25,EP,1.2223225455791212e-08,x
1000,0.8571428571428571,tanh,,0.25,mse,1.0511377474796828e-08,x
1000,0.8775510204081632,tanh,6.0,0.25,SE,3.009901096572173e-08,x
1000,0.8775510204081632,tanh,7.0,0.25,EP,3.833408299428571e-09,x
1000,0.8775510204081632,tanh,,0.25,mse,4.963534661994761e-09,x
1000,0.8979591836734693,tanh,6.0,0.25,SE,8.550776521901339e-09,x
1000,0.8979591836734693,tanh,6.0,0.25,EP,4.309609898743881e-09,x
1000,0.8979591836734693,tanh,,0.25,mse,5.079076668204269e-09,x
1000,0.9183673469387754,tanh,6.0,0.25,SE,2.169004878935711e-09,x
1000,0.9183673469387754,tanh,6.0,0.25,EP,1.6812042323811585e-09,x
1000,0.9183673469387754,tanh,,0.25,mse,1.3641607667326743e-09,x
1000,0.9387755102040816,tanh,5.0,0.25,SE,1.120879047215254e-08,x
1000,0.9387755102040816,tanh,5.0,0.25,EP,1.899298552058725e-08,x
1000,0.9387755102040816,tanh,,0.25,mse,1.6129472945568353e-08,x
1000,0.9591836734693877,tanh,5.0,0.25,SE,1.9356221214120808e-09,x
1000,0.9591836734693877,tanh,5.0,0.25,EP,1.8112586461538446e-09,x
1000,0.9591836734693877,tanh,,0.25,mse,1.6340126073475402e-09,x
1000,0.9795918367346939,tanh,4.0,0.25,SE,5.965708650426949e-09,x
1000,0.9795918367346939,tanh,4.0,0.25,EP,7.473692798691962e-09,x
1000,0.9795918367346939,tanh,,0.25,mse,9.48163437281487e-09,x
1000,1.0,tanh,3.0,0.25,SE,3.873544210748189e-10,x
1000,1.0,tanh,3.0,0.25,EP,3.4471929089636834e-10,x
1000,1.0,tanh,,0.25,mse,2.0951720284318414e-10,x
1000,0.02040816326530612,tanh,3.0,0.5,SE,0.4899941303118788,x
1000,0.02040816326530612,tanh,5.0,0.5,EP,0.4893429027873335,x
1000,0.02040816326530612,tanh,,0.5,mse,0.48957548715453786,x
1000,0.04081632653061224,tanh,3.0,0.5,SE,0.4799542312169187,x
1000,0.04081632653061224,tanh,5.0,0.5,EP,0.47419165785342926,x
1000,0.04081632653061224,tanh,,0.5,mse,0.42284961291870377,x
1000,0.061224489795918366,tanh,3.0,0.5,SE,0.4693425343070079,x
1000,0.061224489795918366,tanh,6.0,0.5,EP,0.46838800815438186,x
1000,0.061224489795918366,tanh,,0.5,mse,0.48879039647035016,x
1000,0.08163265306122448,tanh,3.0,0.5,SE,0.45914280262860035,x
1000,0.08163265306122448,tanh,7.0,0.5,EP,0.4581262284499069,x
1000,0.08163265306122448,tanh,,0.5,mse,0.46875281804324975,x
1000,0.1020408163265306,tanh,4.0,0.5,SE,0.44831155935300504,x
1000,0.1020408163265306,tanh,7.0,0.5,EP,0.4489510333035794,x
1000,0.1020408163265306,tanh,,0.5,mse,0.416445278165631,x
1000,0.12244897959183673,tanh,4.0,0.5,SE,0.43786285300467326,x
1000,0.12244897959183673,tanh,7.0,0.5,EP,0.42973293596035156,x
1000,0.12244897959183673,tanh,,0.5,mse,0.37462752313117414,x
1000,0.14285714285714285,tanh,4.0,0.5,SE,0.4272708769573531,x
1000,0.14285714285714285,tanh,7.0,0.5,EP,0.4204109224329378,x
1000,0.14285714285714285,tanh,,0.5,mse,0.38879996198946515,x
1000,0.16326530612244897,tanh,4.0,0.5,SE,0.41598424652939414,x
1000,0.16326530612244897,tanh,7.0,0.5,EP,0.3945577925205951,x
1000,0.16326530612244897,tanh,,0.5,mse,0.35174667647703983,x
1000,0.18367346938775508,tanh,5.0,0.5,SE,0.4050700864539725,x
1000,0.18367346938775508,tanh,8.0,0.5,EP,0.41207698282671595,x
1000,0.18367346938775508,tanh,,0.5,mse,0.3720878885115289,x
1000,0.2040816326530612,tanh,5.0,0.5,SE,0.3934308347339471,x
1000,0.2040816326530612,tanh,8.0,0.5,EP,0.39239674214090653,x
1000,0.2040816326530612,tanh,,0.5,mse,0.44952291853308535,x
1000,0.22448979591836732,tanh,5.0,0.5,SE,0.38217067143885974,x
